age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Risk_Status
47,blue-collar,married,primary,no,-12,yes,no,unknown,5.0,may,18.0,1.0,-1.0,0.0,unknown,no,High Risk
31,services,married,secondary,no,388,yes,no,unknown,5.0,may,730.0,2.0,-1.0,0.0,unknown,no,Low Risk
57,entrepreneur,married,secondary,no,294,yes,no,unknown,5.0,may,746.0,2.0,-1.0,0.0,unknown,no,Low Risk
53,blue-collar,married,unknown,no,1827,no,no,unknown,5.0,may,121.0,1.0,-1.0,0.0,unknown,no,Low Risk
55,blue-collar,married,primary,no,627,yes,no,unknown,5.0,may,247.0,1.0,-1.0,0.0,unknown,no,Low Risk
45,blue-collar,married,primary,no,25,yes,no,unknown,5.0,may,40.0,1.0,-1.0,0.0,unknown,no,Low Risk
53,admin.,divorced,secondary,no,315,yes,no,unknown,5.0,may,181.0,2.0,-1.0,0.0,unknown,no,Low Risk
37,blue-collar,married,primary,no,0,yes,no,unknown,5.0,may,79.0,1.0,-1.0,0.0,unknown,no,Low Risk
44,admin.,divorced,secondary,no,66,yes,no,unknown,5.0,may,206.0,1.0,-1.0,0.0,unknown,no,Low Risk
49,blue-collar,divorced,primary,no,-9,yes,yes,unknown,5.0,may,389.0,1.0,-1.0,0.0,unknown,no,High Risk
46,technician,married,secondary,no,349,yes,yes,unknown,5.0,may,127.0,1.0,-1.0,0.0,unknown,no,High Risk
43,entrepreneur,married,unknown,no,100,yes,no,unknown,5.0,may,702.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,admin.,married,secondary,no,0,no,no,unknown,5.0,may,151.0,1.0,-1.0,0.0,unknown,no,Low Risk
43,technician,married,secondary,no,434,yes,no,unknown,5.0,may,117.0,1.0,-1.0,0.0,unknown,no,Low Risk
49,management,married,tertiary,no,3237,yes,no,unknown,5.0,may,232.0,3.0,-1.0,0.0,unknown,no,Low Risk
42,management,married,unknown,no,275,no,no,unknown,5.0,may,408.0,2.0,-1.0,0.0,unknown,no,Low Risk
22,blue-collar,single,secondary,no,0,yes,no,unknown,5.0,may,179.0,2.0,-1.0,0.0,unknown,no,Low Risk
40,management,married,tertiary,no,207,yes,no,unknown,5.0,may,39.0,1.0,-1.0,0.0,unknown,no,Low Risk
39,blue-collar,married,secondary,no,483,yes,no,unknown,5.0,may,282.0,1.0,-1.0,0.0,unknown,no,Low Risk
51,services,married,secondary,no,2248,yes,no,unknown,5.0,may,714.0,2.0,-1.0,0.0,unknown,no,Low Risk
49,admin.,married,secondary,no,428,yes,no,unknown,5.0,may,50.0,1.0,-1.0,0.0,unknown,no,Low Risk
53,blue-collar,married,secondary,no,0,yes,yes,unknown,5.0,may,181.0,1.0,-1.0,0.0,unknown,no,High Risk
34,services,single,secondary,no,0,yes,no,unknown,5.0,may,142.0,1.0,-1.0,0.0,unknown,no,Low Risk
33,technician,divorced,secondary,no,140,yes,no,unknown,5.0,may,227.0,1.0,-1.0,0.0,unknown,no,Low Risk
50,management,single,tertiary,no,297,yes,no,unknown,5.0,may,119.0,1.0,-1.0,0.0,unknown,no,Low Risk
39,blue-collar,married,primary,no,279,yes,no,unknown,5.0,may,361.0,1.0,-1.0,0.0,unknown,no,Low Risk
59,entrepreneur,divorced,secondary,no,901,yes,no,unknown,5.0,may,73.0,3.0,-1.0,0.0,unknown,no,Low Risk
30,technician,single,secondary,no,2573,yes,no,unknown,5.0,may,67.0,2.0,-1.0,0.0,unknown,no,Low Risk
36,services,married,secondary,no,143,yes,yes,unknown,5.0,may,350.0,1.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,married,secondary,no,475,yes,no,unknown,5.0,may,332.0,2.0,-1.0,0.0,unknown,no,Low Risk
53,blue-collar,married,secondary,no,70,yes,no,unknown,5.0,may,611.0,2.0,-1.0,0.0,unknown,no,Low Risk
34,management,single,tertiary,no,318,yes,no,unknown,5.0,may,113.0,2.0,-1.0,0.0,unknown,no,Low Risk
37,technician,married,secondary,no,275,yes,no,unknown,5.0,may,132.0,1.0,-1.0,0.0,unknown,no,Low Risk
42,management,divorced,tertiary,no,742,yes,no,unknown,5.0,may,58.0,3.0,-1.0,0.0,unknown,no,Low Risk
41,entrepreneur,married,primary,no,236,yes,no,unknown,5.0,may,151.0,1.0,-1.0,0.0,unknown,no,Low Risk
30,student,single,tertiary,no,25,yes,no,unknown,5.0,may,89.0,2.0,-1.0,0.0,unknown,no,Low Risk
37,management,single,tertiary,no,600,yes,no,unknown,5.0,may,152.0,1.0,-1.0,0.0,unknown,no,Low Risk
39,admin.,divorced,secondary,no,-349,yes,no,unknown,5.0,may,611.0,2.0,-1.0,0.0,unknown,no,High Risk
41,blue-collar,married,primary,no,183,yes,yes,unknown,5.0,may,110.0,2.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,married,primary,no,0,yes,no,unknown,5.0,may,463.0,1.0,-1.0,0.0,unknown,no,Low Risk
42,management,single,tertiary,no,0,yes,yes,unknown,5.0,may,562.0,2.0,-1.0,0.0,unknown,yes,High Risk
40,blue-collar,divorced,primary,no,0,yes,no,unknown,5.0,may,962.0,1.0,-1.0,0.0,unknown,no,Low Risk
57,technician,married,secondary,no,1078,yes,no,unknown,5.0,may,10.0,4.0,-1.0,0.0,unknown,no,Low Risk
56,entrepreneur,divorced,secondary,no,155,no,no,unknown,5.0,may,118.0,3.0,-1.0,0.0,unknown,no,Low Risk
37,admin.,married,secondary,no,190,yes,no,unknown,5.0,may,92.0,2.0,-1.0,0.0,unknown,no,Low Risk
59,retired,married,secondary,no,319,yes,no,unknown,5.0,may,143.0,3.0,-1.0,0.0,unknown,no,Low Risk
39,services,divorced,secondary,no,-185,yes,no,unknown,5.0,may,189.0,3.0,-1.0,0.0,unknown,no,High Risk
49,services,married,secondary,no,47,no,no,unknown,5.0,may,234.0,2.0,-1.0,0.0,unknown,no,Low Risk
38,services,single,secondary,no,570,yes,no,unknown,5.0,may,75.0,2.0,-1.0,0.0,unknown,no,Low Risk
36,self-employed,married,tertiary,no,19,no,no,unknown,5.0,may,189.0,2.0,-1.0,0.0,unknown,no,Low Risk
50,blue-collar,married,primary,no,61,yes,no,unknown,5.0,may,621.0,3.0,-1.0,0.0,unknown,no,Low Risk
41,admin.,married,secondary,no,-62,yes,yes,unknown,5.0,may,55.0,2.0,-1.0,0.0,unknown,no,High Risk
54,technician,married,tertiary,no,258,no,no,unknown,5.0,may,310.0,4.0,-1.0,0.0,unknown,no,Low Risk
58,blue-collar,married,primary,no,76,yes,no,unknown,5.0,may,156.0,2.0,-1.0,0.0,unknown,no,Low Risk
30,blue-collar,single,secondary,no,0,yes,no,unknown,5.0,may,5.0,2.0,-1.0,0.0,unknown,no,Low Risk
33,admin.,single,secondary,no,352,yes,no,unknown,5.0,may,225.0,2.0,-1.0,0.0,unknown,no,Low Risk
47,admin.,married,secondary,no,368,yes,no,unknown,5.0,may,125.0,2.0,-1.0,0.0,unknown,no,Low Risk
50,technician,single,tertiary,no,339,yes,no,unknown,5.0,may,2.0,3.0,-1.0,0.0,unknown,no,Low Risk
32,blue-collar,married,secondary,no,1331,yes,no,unknown,5.0,may,286.0,2.0,-1.0,0.0,unknown,no,Low Risk
40,self-employed,married,secondary,no,672,yes,no,unknown,5.0,may,164.0,2.0,-1.0,0.0,unknown,no,Low Risk
37,management,married,tertiary,no,58,yes,no,unknown,5.0,may,98.0,2.0,-1.0,0.0,unknown,no,Low Risk
54,technician,single,unknown,no,447,yes,no,unknown,5.0,may,742.0,2.0,-1.0,0.0,unknown,no,Low Risk
24,student,single,secondary,no,423,yes,no,unknown,5.0,may,226.0,3.0,-1.0,0.0,unknown,no,Low Risk
54,management,married,tertiary,no,0,no,no,unknown,5.0,may,120.0,2.0,-1.0,0.0,unknown,no,Low Risk
34,technician,married,secondary,no,19,yes,no,unknown,5.0,may,362.0,4.0,-1.0,0.0,unknown,no,Low Risk
56,technician,divorced,primary,no,13,yes,no,unknown,5.0,may,357.0,2.0,-1.0,0.0,unknown,no,Low Risk
31,blue-collar,single,secondary,no,3,yes,no,unknown,5.0,may,200.0,2.0,-1.0,0.0,unknown,no,Low Risk
24,student,single,secondary,no,82,yes,no,unknown,5.0,may,204.0,2.0,-1.0,0.0,unknown,no,Low Risk
42,blue-collar,divorced,primary,no,28,yes,no,unknown,5.0,may,126.0,3.0,-1.0,0.0,unknown,no,Low Risk
57,technician,married,secondary,no,792,yes,no,unknown,5.0,may,65.0,2.0,-1.0,0.0,unknown,no,Low Risk
42,blue-collar,married,unknown,no,408,yes,no,unknown,5.0,may,107.0,2.0,-1.0,0.0,unknown,no,Low Risk
51,admin.,married,secondary,no,531,yes,no,unknown,5.0,may,267.0,2.0,-1.0,0.0,unknown,no,Low Risk
57,retired,married,secondary,no,211,yes,no,unknown,5.0,may,248.0,2.0,-1.0,0.0,unknown,no,Low Risk
36,services,single,secondary,no,62,yes,no,unknown,5.0,may,215.0,2.0,-1.0,0.0,unknown,no,Low Risk
53,services,married,unknown,no,257,yes,no,unknown,5.0,may,209.0,2.0,-1.0,0.0,unknown,no,Low Risk
50,technician,married,secondary,no,1234,yes,no,unknown,5.0,may,205.0,2.0,-1.0,0.0,unknown,no,Low Risk
54,management,married,tertiary,no,313,yes,no,unknown,5.0,may,83.0,2.0,-1.0,0.0,unknown,no,Low Risk
55,blue-collar,married,secondary,no,89,yes,no,unknown,5.0,may,106.0,3.0,-1.0,0.0,unknown,no,Low Risk
44,blue-collar,married,secondary,no,129,yes,yes,unknown,5.0,may,189.0,2.0,-1.0,0.0,unknown,no,High Risk
43,management,married,unknown,no,0,yes,no,unknown,5.0,may,105.0,2.0,-1.0,0.0,unknown,no,Low Risk
56,admin.,married,secondary,no,353,yes,no,unknown,5.0,may,106.0,2.0,-1.0,0.0,unknown,no,Low Risk
54,technician,married,unknown,no,851,yes,no,unknown,5.0,may,108.0,2.0,-1.0,0.0,unknown,no,Low Risk
55,services,divorced,primary,no,96,yes,yes,unknown,5.0,may,311.0,2.0,-1.0,0.0,unknown,no,High Risk
37,services,divorced,secondary,no,398,yes,yes,unknown,5.0,may,214.0,2.0,-1.0,0.0,unknown,no,High Risk
33,admin.,single,tertiary,no,193,no,no,unknown,5.0,may,132.0,2.0,-1.0,0.0,unknown,no,Low Risk
46,admin.,married,secondary,no,-358,yes,no,unknown,5.0,may,358.0,2.0,-1.0,0.0,unknown,no,High Risk
36,blue-collar,married,secondary,no,539,yes,yes,unknown,5.0,may,453.0,2.0,-1.0,0.0,unknown,no,High Risk
51,technician,single,secondary,no,0,yes,no,unknown,5.0,may,364.0,2.0,-1.0,0.0,unknown,no,Low Risk
40,retired,single,primary,no,0,no,no,unknown,5.0,may,136.0,2.0,-1.0,0.0,unknown,no,Low Risk
42,blue-collar,married,secondary,no,490,yes,no,unknown,5.0,may,386.0,2.0,-1.0,0.0,unknown,no,Low Risk
51,blue-collar,married,secondary,no,0,yes,no,unknown,5.0,may,173.0,2.0,-1.0,0.0,unknown,no,Low Risk
49,blue-collar,married,unknown,no,403,yes,no,unknown,5.0,may,241.0,2.0,-1.0,0.0,unknown,no,Low Risk
48,management,married,secondary,no,161,yes,no,unknown,5.0,may,224.0,3.0,-1.0,0.0,unknown,no,Low Risk
32,technician,divorced,tertiary,no,2558,no,no,unknown,5.0,may,148.0,2.0,-1.0,0.0,unknown,no,Low Risk
31,admin.,single,secondary,no,98,yes,no,unknown,5.0,may,196.0,2.0,-1.0,0.0,unknown,no,Low Risk
55,management,single,tertiary,no,115,no,no,unknown,5.0,may,111.0,4.0,-1.0,0.0,unknown,no,Low Risk
40,blue-collar,single,secondary,no,436,yes,no,unknown,5.0,may,231.0,3.0,-1.0,0.0,unknown,no,Low Risk
47,technician,married,tertiary,no,831,yes,no,unknown,5.0,may,316.0,3.0,-1.0,0.0,unknown,no,Low Risk
57,technician,married,unknown,no,206,yes,no,unknown,5.0,may,216.0,3.0,-1.0,0.0,unknown,no,Low Risk
41,blue-collar,married,secondary,no,290,yes,no,unknown,5.0,may,240.0,2.0,-1.0,0.0,unknown,no,Low Risk
48,blue-collar,married,secondary,no,1,no,no,unknown,5.0,may,669.0,3.0,-1.0,0.0,unknown,no,Low Risk
42,blue-collar,married,unknown,no,57,yes,no,unknown,5.0,may,425.0,2.0,-1.0,0.0,unknown,no,Low Risk
30,blue-collar,single,secondary,no,-457,yes,no,unknown,5.0,may,143.0,2.0,-1.0,0.0,unknown,no,High Risk
58,management,single,tertiary,no,1387,yes,no,unknown,5.0,may,174.0,5.0,-1.0,0.0,unknown,no,Low Risk
45,management,divorced,tertiary,no,24598,yes,no,unknown,5.0,may,313.0,3.0,-1.0,0.0,unknown,no,Low Risk
49,blue-collar,married,secondary,no,30,yes,no,unknown,5.0,may,135.0,4.0,-1.0,0.0,unknown,no,Low Risk
42,admin.,single,secondary,no,1022,yes,no,unknown,5.0,may,146.0,2.0,-1.0,0.0,unknown,no,Low Risk
53,technician,married,secondary,no,56,yes,yes,unknown,5.0,may,152.0,2.0,-1.0,0.0,unknown,no,High Risk
51,admin.,single,secondary,yes,-2,no,no,unknown,5.0,may,402.0,3.0,-1.0,0.0,unknown,no,High Risk
32,services,single,secondary,no,121,yes,no,unknown,5.0,may,213.0,2.0,-1.0,0.0,unknown,no,Low Risk
41,blue-collar,single,secondary,no,842,yes,no,unknown,5.0,may,144.0,3.0,-1.0,0.0,unknown,no,Low Risk
43,management,divorced,secondary,no,693,yes,no,unknown,5.0,may,124.0,3.0,-1.0,0.0,unknown,no,Low Risk
40,blue-collar,divorced,secondary,no,-333,yes,no,unknown,5.0,may,183.0,2.0,-1.0,0.0,unknown,no,High Risk
50,blue-collar,married,primary,no,1533,yes,no,unknown,5.0,may,325.0,2.0,-1.0,0.0,unknown,no,Low Risk
34,management,married,tertiary,no,46,yes,no,unknown,5.0,may,39.0,4.0,-1.0,0.0,unknown,no,Low Risk
53,services,married,unknown,no,18,no,no,unknown,5.0,may,503.0,2.0,-1.0,0.0,unknown,no,Low Risk
45,technician,married,secondary,no,44,yes,no,unknown,5.0,may,95.0,4.0,-1.0,0.0,unknown,no,Low Risk
39,blue-collar,married,primary,no,-100,yes,no,unknown,5.0,may,680.0,2.0,-1.0,0.0,unknown,no,High Risk
44,services,married,tertiary,no,510,yes,no,unknown,5.0,may,421.0,4.0,-1.0,0.0,unknown,no,Low Risk
55,management,married,tertiary,no,685,yes,no,unknown,5.0,may,174.0,3.0,-1.0,0.0,unknown,no,Low Risk
46,management,single,tertiary,no,187,yes,no,unknown,5.0,may,113.0,2.0,-1.0,0.0,unknown,no,Low Risk
45,blue-collar,married,secondary,no,66,yes,no,unknown,5.0,may,808.0,2.0,-1.0,0.0,unknown,no,Low Risk
34,admin.,married,secondary,no,560,yes,no,unknown,5.0,may,198.0,3.0,-1.0,0.0,unknown,no,Low Risk
36,blue-collar,married,secondary,no,0,yes,no,unknown,5.0,may,195.0,2.0,-1.0,0.0,unknown,no,Low Risk
59,other,divorced,unknown,no,27,no,no,unknown,5.0,may,347.0,3.0,-1.0,0.0,unknown,no,Low Risk
31,admin.,single,secondary,no,12,yes,no,unknown,5.0,may,208.0,2.0,-1.0,0.0,unknown,no,Low Risk
44,blue-collar,single,secondary,no,34,yes,no,unknown,5.0,may,404.0,4.0,-1.0,0.0,unknown,no,Low Risk
33,entrepreneur,single,tertiary,no,1068,yes,no,unknown,5.0,may,396.0,2.0,-1.0,0.0,unknown,no,Low Risk
40,blue-collar,married,secondary,no,211,yes,no,unknown,5.0,may,216.0,4.0,-1.0,0.0,unknown,no,Low Risk
46,admin.,single,tertiary,no,377,yes,no,unknown,5.0,may,98.0,2.0,-1.0,0.0,unknown,no,Low Risk
48,management,married,tertiary,no,263,yes,no,unknown,5.0,may,350.0,2.0,-1.0,0.0,unknown,no,Low Risk
42,services,married,secondary,no,1263,yes,no,unknown,6.0,may,114.0,2.0,-1.0,0.0,unknown,no,Low Risk
27,services,married,secondary,no,8,yes,no,unknown,6.0,may,88.0,3.0,-1.0,0.0,unknown,no,Low Risk
48,admin.,married,secondary,no,126,yes,yes,unknown,6.0,may,379.0,2.0,-1.0,0.0,unknown,no,High Risk
59,admin.,married,secondary,no,230,yes,no,unknown,6.0,may,190.0,3.0,-1.0,0.0,unknown,no,Low Risk
46,technician,married,tertiary,no,841,yes,no,unknown,6.0,may,158.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,admin.,divorced,secondary,no,308,yes,no,unknown,6.0,may,102.0,1.0,-1.0,0.0,unknown,no,Low Risk
43,management,divorced,tertiary,no,1,yes,no,unknown,6.0,may,306.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,admin.,divorced,tertiary,no,86,yes,no,unknown,6.0,may,218.0,1.0,-1.0,0.0,unknown,no,Low Risk
23,student,single,secondary,no,157,yes,no,unknown,6.0,may,54.0,1.0,-1.0,0.0,unknown,no,Low Risk
34,services,married,secondary,no,22,yes,no,unknown,6.0,may,344.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,admin.,married,secondary,no,46,yes,yes,unknown,6.0,may,195.0,1.0,-1.0,0.0,unknown,no,High Risk
37,blue-collar,married,secondary,no,1293,no,no,unknown,6.0,may,652.0,1.0,-1.0,0.0,unknown,no,Low Risk
25,admin.,single,secondary,no,122,yes,no,unknown,6.0,may,286.0,1.0,-1.0,0.0,unknown,no,Low Risk
48,blue-collar,married,unknown,no,131,yes,no,unknown,6.0,may,189.0,1.0,-1.0,0.0,unknown,no,Low Risk
49,blue-collar,single,secondary,no,143,yes,no,unknown,6.0,may,83.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,admin.,single,secondary,no,393,no,no,unknown,6.0,may,184.0,2.0,-1.0,0.0,unknown,no,Low Risk
43,blue-collar,married,primary,no,98,yes,no,unknown,6.0,may,235.0,1.0,-1.0,0.0,unknown,no,Low Risk
33,management,married,tertiary,no,0,yes,no,unknown,6.0,may,290.0,1.0,-1.0,0.0,unknown,no,Low Risk
55,blue-collar,married,secondary,no,224,yes,no,unknown,6.0,may,232.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,blue-collar,married,secondary,no,757,yes,no,unknown,6.0,may,133.0,1.0,-1.0,0.0,unknown,no,Low Risk
49,services,married,secondary,no,245,yes,yes,unknown,6.0,may,318.0,1.0,-1.0,0.0,unknown,no,High Risk
40,management,married,secondary,no,8486,no,no,unknown,6.0,may,260.0,3.0,-1.0,0.0,unknown,no,Low Risk
43,admin.,married,unknown,no,350,no,no,unknown,6.0,may,437.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,blue-collar,married,secondary,no,20,yes,no,unknown,6.0,may,402.0,1.0,-1.0,0.0,unknown,no,Low Risk
58,services,married,secondary,no,1667,yes,yes,unknown,6.0,may,85.0,1.0,-1.0,0.0,unknown,no,High Risk
57,technician,married,unknown,no,345,yes,no,unknown,6.0,may,125.0,1.0,-1.0,0.0,unknown,no,Low Risk
32,unemployed,married,secondary,no,10,yes,no,unknown,6.0,may,501.0,4.0,-1.0,0.0,unknown,no,Low Risk
56,management,married,tertiary,no,830,yes,yes,unknown,6.0,may,1201.0,1.0,-1.0,0.0,unknown,yes,High Risk
58,blue-collar,divorced,unknown,no,29,yes,no,unknown,6.0,may,253.0,1.0,-1.0,0.0,unknown,no,Low Risk
60,retired,divorced,secondary,no,545,yes,no,unknown,6.0,may,1030.0,1.0,-1.0,0.0,unknown,yes,Low Risk
37,technician,married,tertiary,no,8730,yes,no,unknown,6.0,may,149.0,1.0,-1.0,0.0,unknown,no,Low Risk
46,technician,divorced,tertiary,no,477,yes,no,unknown,6.0,may,114.0,1.0,-1.0,0.0,unknown,no,Low Risk
27,admin.,married,secondary,no,4,yes,no,unknown,6.0,may,243.0,1.0,-1.0,0.0,unknown,no,Low Risk
43,blue-collar,married,secondary,no,1205,yes,no,unknown,6.0,may,769.0,2.0,-1.0,0.0,unknown,no,Low Risk
32,technician,single,secondary,no,0,yes,yes,unknown,6.0,may,135.0,3.0,-1.0,0.0,unknown,no,High Risk
40,admin.,single,secondary,no,263,yes,no,unknown,6.0,may,231.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,admin.,married,secondary,no,1,no,no,unknown,6.0,may,76.0,1.0,-1.0,0.0,unknown,no,Low Risk
34,blue-collar,married,secondary,no,283,no,yes,unknown,6.0,may,199.0,1.0,-1.0,0.0,unknown,no,High Risk
47,blue-collar,married,primary,no,206,yes,no,unknown,6.0,may,152.0,1.0,-1.0,0.0,unknown,no,Low Risk
42,housemaid,married,primary,no,17,yes,no,unknown,6.0,may,124.0,1.0,-1.0,0.0,unknown,no,Low Risk
48,technician,married,secondary,no,141,yes,yes,unknown,6.0,may,424.0,1.0,-1.0,0.0,unknown,no,High Risk
29,self-employed,single,tertiary,no,16,yes,no,unknown,6.0,may,43.0,1.0,-1.0,0.0,unknown,no,Low Risk
50,services,married,secondary,no,206,yes,no,unknown,6.0,may,154.0,1.0,-1.0,0.0,unknown,no,Low Risk
52,technician,married,unknown,no,7,no,no,unknown,6.0,may,203.0,2.0,-1.0,0.0,unknown,no,Low Risk
50,management,married,tertiary,no,0,no,no,unknown,6.0,may,326.0,1.0,-1.0,0.0,unknown,no,Low Risk
58,retired,married,tertiary,no,0,no,no,unknown,6.0,may,393.0,1.0,-1.0,0.0,unknown,no,Low Risk
46,blue-collar,divorced,primary,no,1927,yes,no,unknown,6.0,may,241.0,3.0,-1.0,0.0,unknown,no,Low Risk
38,technician,married,secondary,no,284,yes,no,unknown,6.0,may,483.0,1.0,-1.0,0.0,unknown,no,Low Risk
46,blue-collar,married,secondary,no,1660,yes,no,unknown,6.0,may,259.0,1.0,-1.0,0.0,unknown,no,Low Risk
32,services,single,secondary,no,406,yes,no,unknown,6.0,may,227.0,1.0,-1.0,0.0,unknown,no,Low Risk
51,blue-collar,married,primary,no,230,yes,no,unknown,6.0,may,673.0,1.0,-1.0,0.0,unknown,no,Low Risk
39,admin.,single,secondary,no,-25,yes,no,unknown,6.0,may,576.0,1.0,-1.0,0.0,unknown,no,High Risk
48,admin.,married,secondary,no,182,yes,no,unknown,6.0,may,180.0,2.0,-1.0,0.0,unknown,no,Low Risk
36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6.0,may,168.0,2.0,-1.0,0.0,unknown,no,Low Risk
34,admin.,divorced,secondary,no,67,yes,no,unknown,6.0,may,90.0,1.0,-1.0,0.0,unknown,no,Low Risk
40,technician,married,secondary,no,77,no,no,unknown,6.0,may,505.0,1.0,-1.0,0.0,unknown,no,Low Risk
43,unemployed,married,secondary,no,0,yes,no,unknown,6.0,may,245.0,1.0,-1.0,0.0,unknown,no,Low Risk
52,blue-collar,divorced,primary,no,55,yes,yes,unknown,6.0,may,186.0,1.0,-1.0,0.0,unknown,no,High Risk
33,technician,married,secondary,yes,72,yes,no,unknown,6.0,may,623.0,1.0,-1.0,0.0,unknown,no,High Risk
49,management,single,tertiary,no,163,yes,no,unknown,6.0,may,496.0,3.0,-1.0,0.0,unknown,no,Low Risk
32,management,single,tertiary,no,151,yes,no,unknown,6.0,may,118.0,1.0,-1.0,0.0,unknown,no,Low Risk
39,admin.,single,secondary,no,113,yes,no,unknown,6.0,may,342.0,1.0,-1.0,0.0,unknown,no,Low Risk
40,blue-collar,married,secondary,no,0,yes,no,unknown,6.0,may,225.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,technician,single,tertiary,no,9,yes,no,unknown,6.0,may,185.0,3.0,-1.0,0.0,unknown,no,Low Risk
43,management,married,secondary,no,375,yes,no,unknown,6.0,may,196.0,2.0,-1.0,0.0,unknown,no,Low Risk
39,services,married,secondary,no,1142,yes,no,unknown,6.0,may,276.0,1.0,-1.0,0.0,unknown,no,Low Risk
54,blue-collar,married,primary,no,2102,yes,no,unknown,6.0,may,76.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,technician,single,tertiary,no,4325,yes,no,unknown,6.0,may,87.0,1.0,-1.0,0.0,unknown,no,Low Risk
40,blue-collar,married,secondary,no,217,yes,no,unknown,6.0,may,195.0,1.0,-1.0,0.0,unknown,no,Low Risk
55,admin.,married,secondary,no,131,yes,no,unknown,6.0,may,744.0,1.0,-1.0,0.0,unknown,no,Low Risk
42,management,married,tertiary,no,1680,yes,no,unknown,6.0,may,765.0,1.0,-1.0,0.0,unknown,no,Low Risk
39,blue-collar,married,secondary,no,0,yes,no,unknown,6.0,may,262.0,1.0,-1.0,0.0,unknown,no,Low Risk
40,blue-collar,married,primary,no,46,yes,no,unknown,6.0,may,119.0,1.0,-1.0,0.0,unknown,no,Low Risk
32,blue-collar,married,secondary,no,320,yes,no,unknown,6.0,may,198.0,2.0,-1.0,0.0,unknown,no,Low Risk
55,admin.,married,secondary,no,183,yes,no,unknown,6.0,may,150.0,1.0,-1.0,0.0,unknown,no,Low Risk
45,blue-collar,married,secondary,no,39,no,no,unknown,6.0,may,241.0,1.0,-1.0,0.0,unknown,no,Low Risk
35,management,single,tertiary,no,560,yes,no,unknown,6.0,may,181.0,1.0,-1.0,0.0,unknown,no,Low Risk
58,technician,divorced,secondary,no,469,no,no,unknown,6.0,may,196.0,1.0,-1.0,0.0,unknown,no,Low Risk
35,admin.,married,secondary,no,530,yes,no,unknown,6.0,may,149.0,1.0,-1.0,0.0,unknown,no,Low Risk
49,services,married,primary,no,61,yes,no,unknown,6.0,may,246.0,1.0,-1.0,0.0,unknown,no,Low Risk
34,technician,single,tertiary,no,242,yes,no,unknown,6.0,may,112.0,1.0,-1.0,0.0,unknown,no,Low Risk
36,blue-collar,married,secondary,no,139,yes,no,unknown,6.0,may,309.0,2.0,-1.0,0.0,unknown,no,Low Risk
24,self-employed,single,secondary,no,0,yes,no,unknown,6.0,may,278.0,1.0,-1.0,0.0,unknown,no,Low Risk
34,technician,married,secondary,no,367,yes,no,unknown,6.0,may,140.0,1.0,-1.0,0.0,unknown,no,Low Risk
51,admin.,divorced,secondary,no,228,yes,no,unknown,6.0,may,136.0,1.0,-1.0,0.0,unknown,no,Low Risk
39,technician,single,unknown,no,45248,yes,no,unknown,6.0,may,1623.0,1.0,-1.0,0.0,unknown,yes,Low Risk
50,self-employed,married,unknown,no,-84,yes,no,unknown,6.0,may,101.0,1.0,-1.0,0.0,unknown,no,High Risk
32,services,single,secondary,no,310,yes,no,unknown,6.0,may,144.0,1.0,-1.0,0.0,unknown,no,Low Risk
42,blue-collar,married,unknown,no,132,yes,no,unknown,6.0,may,238.0,1.0,-1.0,0.0,unknown,no,Low Risk
50,technician,married,secondary,no,797,yes,no,unknown,6.0,may,354.0,1.0,-1.0,0.0,unknown,no,Low Risk
40,services,married,secondary,no,71,no,no,unknown,6.0,may,79.0,1.0,-1.0,0.0,unknown,no,Low Risk
