age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Risk_Status
30,technician,divorced,tertiary,no,-317,yes,no,unknown,7.0,may,381.0,2.0,-1.0,0.0,unknown,no,High Risk
29,services,single,secondary,no,-158,yes,no,unknown,7.0,may,128.0,2.0,-1.0,0.0,unknown,no,High Risk
44,services,divorced,secondary,no,396,yes,yes,unknown,7.0,may,396.0,4.0,-1.0,0.0,unknown,no,High Risk
56,management,married,primary,no,-24,yes,no,unknown,7.0,may,305.0,3.0,-1.0,0.0,unknown,no,High Risk
38,blue-collar,married,secondary,no,22,yes,yes,unknown,7.0,may,353.0,4.0,-1.0,0.0,unknown,no,High Risk
39,blue-collar,married,tertiary,no,-33,yes,no,unknown,7.0,may,62.0,5.0,-1.0,0.0,unknown,no,High Risk
44,blue-collar,single,secondary,no,-212,yes,yes,unknown,7.0,may,103.0,4.0,-1.0,0.0,unknown,no,High Risk
52,blue-collar,divorced,primary,no,-57,yes,no,unknown,7.0,may,114.0,3.0,-1.0,0.0,unknown,no,High Risk
40,admin.,single,secondary,no,-227,yes,no,unknown,7.0,may,161.0,3.0,-1.0,0.0,unknown,no,High Risk
57,technician,divorced,secondary,no,2710,yes,yes,unknown,7.0,may,333.0,1.0,-1.0,0.0,unknown,no,High Risk
48,blue-collar,married,secondary,no,1230,yes,yes,unknown,7.0,may,152.0,3.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,secondary,no,78,yes,yes,unknown,7.0,may,145.0,1.0,-1.0,0.0,unknown,no,High Risk
59,retired,divorced,primary,no,137,yes,yes,unknown,7.0,may,66.0,3.0,-1.0,0.0,unknown,no,High Risk
50,blue-collar,married,primary,yes,354,yes,no,unknown,7.0,may,123.0,2.0,-1.0,0.0,unknown,no,High Risk
29,management,married,tertiary,no,199,yes,yes,unknown,7.0,may,1689.0,4.0,-1.0,0.0,unknown,yes,High Risk
36,blue-collar,married,primary,no,-79,no,no,unknown,7.0,may,159.0,3.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,secondary,no,1045,yes,yes,unknown,7.0,may,149.0,1.0,-1.0,0.0,unknown,no,High Risk
28,blue-collar,married,primary,no,-55,yes,no,unknown,7.0,may,361.0,2.0,-1.0,0.0,unknown,no,High Risk
33,technician,married,secondary,no,367,yes,yes,unknown,7.0,may,22.0,2.0,-1.0,0.0,unknown,no,High Risk
44,admin.,single,secondary,no,-30,yes,no,unknown,7.0,may,404.0,5.0,-1.0,0.0,unknown,no,High Risk
44,technician,married,secondary,no,-97,yes,no,unknown,7.0,may,408.0,3.0,-1.0,0.0,unknown,no,High Risk
54,technician,divorced,secondary,no,1904,yes,yes,unknown,7.0,may,280.0,3.0,-1.0,0.0,unknown,no,High Risk
32,admin.,single,secondary,no,89,yes,yes,unknown,8.0,may,308.0,3.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,single,secondary,yes,-947,yes,no,unknown,8.0,may,211.0,3.0,-1.0,0.0,unknown,no,High Risk
36,blue-collar,married,secondary,no,-147,yes,no,unknown,8.0,may,156.0,1.0,-1.0,0.0,unknown,no,High Risk
37,blue-collar,married,primary,no,190,yes,yes,unknown,8.0,may,194.0,1.0,-1.0,0.0,unknown,no,High Risk
29,admin.,divorced,secondary,no,1320,yes,yes,unknown,8.0,may,489.0,1.0,-1.0,0.0,unknown,no,High Risk
41,management,married,tertiary,no,141,yes,yes,unknown,8.0,may,146.0,3.0,-1.0,0.0,unknown,no,High Risk
36,blue-collar,married,secondary,no,-206,yes,no,unknown,8.0,may,177.0,2.0,-1.0,0.0,unknown,no,High Risk
41,entrepreneur,divorced,tertiary,no,-413,yes,no,unknown,8.0,may,170.0,2.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,primary,no,-81,yes,no,unknown,8.0,may,267.0,1.0,-1.0,0.0,unknown,no,High Risk
43,management,married,tertiary,no,870,yes,yes,unknown,8.0,may,528.0,1.0,-1.0,0.0,unknown,no,High Risk
51,management,married,primary,yes,57,yes,yes,unknown,8.0,may,61.0,1.0,-1.0,0.0,unknown,no,High Risk
43,blue-collar,married,secondary,yes,-7,no,no,unknown,8.0,may,70.0,1.0,-1.0,0.0,unknown,no,High Risk
39,admin.,married,secondary,no,419,yes,yes,unknown,8.0,may,35.0,1.0,-1.0,0.0,unknown,no,High Risk
48,blue-collar,divorced,primary,no,-18,yes,no,unknown,8.0,may,11.0,1.0,-1.0,0.0,unknown,no,High Risk
31,management,single,tertiary,no,7444,yes,yes,unknown,8.0,may,20.0,1.0,-1.0,0.0,unknown,no,High Risk
30,management,single,tertiary,no,59,yes,yes,unknown,8.0,may,202.0,1.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,single,secondary,no,5,yes,yes,unknown,8.0,may,134.0,1.0,-1.0,0.0,unknown,no,High Risk
26,blue-collar,married,secondary,yes,20,yes,no,unknown,8.0,may,200.0,1.0,-1.0,0.0,unknown,no,High Risk
51,retired,married,secondary,no,226,yes,yes,unknown,8.0,may,418.0,1.0,-1.0,0.0,unknown,no,High Risk
42,blue-collar,single,primary,no,134,yes,yes,unknown,8.0,may,82.0,1.0,-1.0,0.0,unknown,no,High Risk
49,services,married,secondary,no,-8,yes,no,unknown,8.0,may,1119.0,1.0,-1.0,0.0,unknown,yes,High Risk
33,blue-collar,married,primary,yes,-744,yes,no,unknown,8.0,may,206.0,1.0,-1.0,0.0,unknown,no,High Risk
60,retired,married,primary,no,-2,yes,no,unknown,8.0,may,75.0,1.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,secondary,no,80,yes,yes,unknown,8.0,may,494.0,1.0,-1.0,0.0,unknown,no,High Risk
36,admin.,married,secondary,no,114,yes,yes,unknown,8.0,may,147.0,1.0,-1.0,0.0,unknown,no,High Risk
26,blue-collar,single,secondary,no,-29,yes,no,unknown,8.0,may,196.0,1.0,-1.0,0.0,unknown,no,High Risk
28,technician,married,primary,no,-58,yes,no,unknown,8.0,may,74.0,1.0,-1.0,0.0,unknown,no,High Risk
44,blue-collar,married,secondary,no,-95,yes,no,unknown,8.0,may,110.0,1.0,-1.0,0.0,unknown,no,High Risk
44,admin.,single,secondary,no,-84,yes,no,unknown,8.0,may,32.0,3.0,-1.0,0.0,unknown,no,High Risk
55,entrepreneur,married,primary,no,-24,yes,no,unknown,8.0,may,176.0,1.0,-1.0,0.0,unknown,no,High Risk
33,services,married,secondary,no,804,yes,yes,unknown,8.0,may,266.0,1.0,-1.0,0.0,unknown,no,High Risk
44,blue-collar,married,secondary,yes,-617,yes,no,unknown,8.0,may,172.0,1.0,-1.0,0.0,unknown,no,High Risk
30,technician,married,secondary,no,-1,yes,no,unknown,8.0,may,323.0,1.0,-1.0,0.0,unknown,no,High Risk
52,management,single,tertiary,yes,0,no,no,unknown,8.0,may,98.0,1.0,-1.0,0.0,unknown,no,High Risk
49,admin.,divorced,secondary,no,168,yes,yes,unknown,8.0,may,513.0,1.0,-1.0,0.0,unknown,yes,High Risk
49,services,married,secondary,no,-22,yes,no,unknown,8.0,may,70.0,1.0,-1.0,0.0,unknown,no,High Risk
42,admin.,married,secondary,no,323,yes,yes,unknown,8.0,may,280.0,2.0,-1.0,0.0,unknown,no,High Risk
41,technician,married,secondary,no,225,yes,yes,unknown,8.0,may,63.0,2.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,primary,no,174,yes,yes,unknown,8.0,may,108.0,3.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,primary,no,-768,yes,no,unknown,8.0,may,194.0,3.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,married,primary,no,968,yes,yes,unknown,8.0,may,213.0,1.0,-1.0,0.0,unknown,no,High Risk
42,blue-collar,divorced,secondary,no,47,yes,yes,unknown,8.0,may,141.0,1.0,-1.0,0.0,unknown,no,High Risk
33,entrepreneur,married,secondary,no,0,yes,yes,unknown,8.0,may,982.0,1.0,-1.0,0.0,unknown,no,High Risk
43,blue-collar,married,primary,no,-77,yes,no,unknown,8.0,may,468.0,1.0,-1.0,0.0,unknown,no,High Risk
41,unemployed,married,primary,yes,-581,yes,no,unknown,8.0,may,218.0,2.0,-1.0,0.0,unknown,no,High Risk
36,services,single,secondary,no,-45,yes,no,unknown,8.0,may,289.0,1.0,-1.0,0.0,unknown,no,High Risk
28,self-employed,married,tertiary,no,120,yes,yes,unknown,8.0,may,130.0,3.0,-1.0,0.0,unknown,no,High Risk
33,services,married,secondary,no,-232,yes,no,unknown,8.0,may,208.0,1.0,-1.0,0.0,unknown,no,High Risk
51,admin.,divorced,secondary,no,115,yes,yes,unknown,8.0,may,136.0,1.0,-1.0,0.0,unknown,no,High Risk
40,management,married,tertiary,no,-29,no,no,unknown,8.0,may,406.0,2.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,married,primary,no,640,yes,yes,unknown,8.0,may,347.0,2.0,-1.0,0.0,unknown,no,High Risk
39,services,single,secondary,no,-244,yes,no,unknown,8.0,may,152.0,2.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,married,primary,no,70,yes,yes,unknown,8.0,may,461.0,3.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,married,secondary,no,-339,yes,no,unknown,8.0,may,389.0,2.0,-1.0,0.0,unknown,no,High Risk
26,student,single,unknown,no,-41,yes,no,unknown,8.0,may,229.0,2.0,-1.0,0.0,unknown,no,High Risk
28,services,married,secondary,no,20,yes,yes,unknown,8.0,may,252.0,2.0,-1.0,0.0,unknown,no,High Risk
38,technician,married,unknown,no,90,yes,yes,unknown,8.0,may,20.0,2.0,-1.0,0.0,unknown,no,High Risk
44,technician,married,unknown,no,185,yes,yes,unknown,8.0,may,63.0,1.0,-1.0,0.0,unknown,no,High Risk
38,blue-collar,married,secondary,no,-210,yes,no,unknown,8.0,may,21.0,1.0,-1.0,0.0,unknown,no,High Risk
33,management,married,secondary,yes,879,yes,no,unknown,8.0,may,245.0,1.0,-1.0,0.0,unknown,no,High Risk
32,management,married,tertiary,no,644,yes,yes,unknown,8.0,may,477.0,2.0,-1.0,0.0,unknown,no,High Risk
40,management,single,tertiary,no,-275,yes,no,unknown,8.0,may,219.0,2.0,-1.0,0.0,unknown,no,High Risk
25,entrepreneur,married,tertiary,no,37,yes,yes,unknown,8.0,may,453.0,2.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,single,secondary,no,648,yes,yes,unknown,8.0,may,287.0,1.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,single,secondary,no,907,yes,yes,unknown,8.0,may,242.0,1.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,secondary,no,125,yes,yes,unknown,8.0,may,119.0,2.0,-1.0,0.0,unknown,no,High Risk
22,technician,single,secondary,no,54,yes,yes,unknown,8.0,may,626.0,6.0,-1.0,0.0,unknown,no,High Risk
26,blue-collar,single,secondary,no,-132,no,no,unknown,8.0,may,12.0,1.0,-1.0,0.0,unknown,no,High Risk
29,management,divorced,tertiary,no,607,yes,yes,unknown,8.0,may,240.0,3.0,-1.0,0.0,unknown,no,High Risk
34,services,married,secondary,no,586,yes,yes,unknown,8.0,may,224.0,2.0,-1.0,0.0,unknown,no,High Risk
27,blue-collar,married,tertiary,no,417,yes,yes,unknown,8.0,may,237.0,2.0,-1.0,0.0,unknown,no,High Risk
43,blue-collar,married,primary,no,-192,yes,no,unknown,8.0,may,1120.0,2.0,-1.0,0.0,unknown,yes,High Risk
57,blue-collar,divorced,primary,no,-176,yes,no,unknown,8.0,may,275.0,1.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,secondary,no,527,yes,yes,unknown,8.0,may,81.0,2.0,-1.0,0.0,unknown,no,High Risk
42,technician,married,secondary,no,0,no,yes,unknown,8.0,may,7.0,3.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,secondary,no,103,yes,yes,unknown,8.0,may,956.0,2.0,-1.0,0.0,unknown,no,High Risk
34,services,married,secondary,no,-315,yes,no,unknown,8.0,may,56.0,2.0,-1.0,0.0,unknown,no,High Risk
41,technician,married,secondary,no,64,yes,yes,unknown,8.0,may,210.0,2.0,-1.0,0.0,unknown,no,High Risk
59,entrepreneur,married,tertiary,no,-820,no,no,unknown,8.0,may,43.0,2.0,-1.0,0.0,unknown,no,High Risk
35,self-employed,single,tertiary,no,538,yes,yes,unknown,8.0,may,21.0,9.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,single,secondary,no,879,yes,yes,unknown,8.0,may,248.0,3.0,-1.0,0.0,unknown,no,High Risk
37,services,married,secondary,no,22,yes,yes,unknown,8.0,may,160.0,1.0,-1.0,0.0,unknown,no,High Risk
38,unemployed,married,primary,no,1147,yes,yes,unknown,8.0,may,249.0,5.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,secondary,no,67,yes,yes,unknown,8.0,may,672.0,3.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,primary,no,0,yes,yes,unknown,8.0,may,390.0,3.0,-1.0,0.0,unknown,no,High Risk
33,admin.,married,secondary,no,61,yes,yes,unknown,8.0,may,116.0,2.0,-1.0,0.0,unknown,no,High Risk
31,services,married,primary,no,-732,yes,no,unknown,8.0,may,6.0,2.0,-1.0,0.0,unknown,no,High Risk
33,technician,married,secondary,no,832,yes,yes,unknown,8.0,may,246.0,3.0,-1.0,0.0,unknown,no,High Risk
34,management,married,tertiary,no,336,yes,yes,unknown,8.0,may,84.0,2.0,-1.0,0.0,unknown,no,High Risk
59,retired,divorced,primary,no,-138,yes,yes,unknown,8.0,may,89.0,4.0,-1.0,0.0,unknown,no,High Risk
53,blue-collar,married,secondary,no,359,no,yes,unknown,8.0,may,238.0,8.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,married,secondary,no,20,yes,yes,unknown,8.0,may,117.0,3.0,-1.0,0.0,unknown,no,High Risk
52,blue-collar,married,secondary,no,-17,yes,no,unknown,8.0,may,37.0,3.0,-1.0,0.0,unknown,no,High Risk
41,management,married,primary,no,-417,yes,no,unknown,8.0,may,51.0,3.0,-1.0,0.0,unknown,no,High Risk
40,admin.,married,secondary,no,523,yes,yes,unknown,8.0,may,598.0,3.0,-1.0,0.0,unknown,no,High Risk
41,blue-collar,married,primary,no,-52,yes,no,unknown,8.0,may,120.0,5.0,-1.0,0.0,unknown,no,High Risk
39,blue-collar,married,primary,no,-432,yes,no,unknown,8.0,may,159.0,3.0,-1.0,0.0,unknown,no,High Risk
41,blue-collar,single,secondary,no,1080,yes,yes,unknown,8.0,may,192.0,4.0,-1.0,0.0,unknown,no,High Risk
39,management,single,tertiary,no,-85,yes,no,unknown,8.0,may,423.0,2.0,-1.0,0.0,unknown,no,High Risk
33,admin.,married,secondary,no,4012,no,yes,unknown,8.0,may,337.0,4.0,-1.0,0.0,unknown,no,High Risk
30,technician,married,unknown,yes,-315,yes,no,unknown,8.0,may,201.0,2.0,-1.0,0.0,unknown,no,High Risk
35,management,married,tertiary,yes,89,no,yes,unknown,8.0,may,166.0,3.0,-1.0,0.0,unknown,no,High Risk
29,blue-collar,single,secondary,no,-138,yes,yes,unknown,8.0,may,271.0,5.0,-1.0,0.0,unknown,no,High Risk
35,management,married,tertiary,no,14,yes,yes,unknown,8.0,may,64.0,1.0,-1.0,0.0,unknown,no,High Risk
41,blue-collar,married,primary,no,-97,yes,no,unknown,8.0,may,260.0,5.0,-1.0,0.0,unknown,no,High Risk
29,services,single,secondary,no,473,yes,yes,unknown,9.0,may,180.0,2.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,married,secondary,no,-13,yes,no,unknown,9.0,may,260.0,3.0,-1.0,0.0,unknown,no,High Risk
28,technician,single,secondary,no,-9,yes,yes,unknown,9.0,may,175.0,5.0,-1.0,0.0,unknown,no,High Risk
52,self-employed,single,tertiary,no,458,yes,yes,unknown,9.0,may,132.0,5.0,-1.0,0.0,unknown,no,High Risk
47,blue-collar,married,secondary,no,-98,yes,no,unknown,9.0,may,112.0,1.0,-1.0,0.0,unknown,no,High Risk
53,entrepreneur,married,secondary,no,-118,yes,no,unknown,9.0,may,101.0,3.0,-1.0,0.0,unknown,no,High Risk
45,admin.,single,secondary,no,-88,yes,no,unknown,9.0,may,131.0,1.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,married,primary,no,265,yes,yes,unknown,9.0,may,380.0,1.0,-1.0,0.0,unknown,no,High Risk
36,technician,single,secondary,no,-333,yes,yes,unknown,9.0,may,847.0,1.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,married,secondary,no,503,yes,yes,unknown,9.0,may,57.0,2.0,-1.0,0.0,unknown,no,High Risk
34,technician,single,tertiary,yes,33,yes,yes,unknown,9.0,may,244.0,1.0,-1.0,0.0,unknown,no,High Risk
41,technician,single,secondary,no,-320,yes,no,unknown,9.0,may,128.0,1.0,-1.0,0.0,unknown,no,High Risk
51,blue-collar,married,secondary,no,-286,yes,no,unknown,9.0,may,70.0,1.0,-1.0,0.0,unknown,no,High Risk
30,admin.,single,unknown,yes,1,no,no,unknown,9.0,may,307.0,1.0,-1.0,0.0,unknown,no,High Risk
32,services,married,secondary,no,2068,yes,yes,unknown,9.0,may,143.0,1.0,-1.0,0.0,unknown,no,High Risk
34,management,single,tertiary,no,-322,no,no,unknown,9.0,may,198.0,1.0,-1.0,0.0,unknown,no,High Risk
27,technician,divorced,secondary,no,114,yes,yes,unknown,9.0,may,375.0,2.0,-1.0,0.0,unknown,no,High Risk
32,technician,single,tertiary,no,190,yes,yes,unknown,9.0,may,352.0,1.0,-1.0,0.0,unknown,no,High Risk
25,admin.,single,secondary,no,131,yes,yes,unknown,9.0,may,237.0,1.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,married,secondary,yes,-198,yes,no,unknown,9.0,may,72.0,2.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,primary,no,-78,yes,no,unknown,9.0,may,198.0,1.0,-1.0,0.0,unknown,no,High Risk
25,services,married,secondary,no,55,yes,yes,unknown,9.0,may,155.0,1.0,-1.0,0.0,unknown,no,High Risk
26,blue-collar,single,secondary,no,-116,yes,yes,unknown,9.0,may,208.0,1.0,-1.0,0.0,unknown,no,High Risk
37,services,single,secondary,no,253,yes,yes,unknown,9.0,may,280.0,1.0,-1.0,0.0,unknown,no,High Risk
41,blue-collar,married,primary,no,-45,yes,yes,unknown,9.0,may,121.0,4.0,-1.0,0.0,unknown,no,High Risk
42,blue-collar,married,primary,no,-67,yes,no,unknown,9.0,may,128.0,1.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,secondary,no,-3,yes,no,unknown,9.0,may,92.0,2.0,-1.0,0.0,unknown,no,High Risk
29,blue-collar,married,primary,yes,-43,yes,no,unknown,9.0,may,484.0,1.0,-1.0,0.0,unknown,no,High Risk
31,services,married,secondary,no,-346,no,no,unknown,9.0,may,187.0,1.0,-1.0,0.0,unknown,no,High Risk
37,blue-collar,divorced,secondary,no,-271,yes,no,unknown,9.0,may,172.0,1.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,married,secondary,no,-2,yes,no,unknown,9.0,may,136.0,2.0,-1.0,0.0,unknown,no,High Risk
29,blue-collar,single,primary,no,-680,yes,no,unknown,9.0,may,117.0,2.0,-1.0,0.0,unknown,no,High Risk
22,admin.,single,secondary,no,-1,yes,no,unknown,9.0,may,136.0,1.0,-1.0,0.0,unknown,no,High Risk
27,services,single,secondary,no,4,yes,yes,unknown,9.0,may,490.0,1.0,-1.0,0.0,unknown,no,High Risk
33,technician,divorced,secondary,yes,-305,no,yes,unknown,9.0,may,109.0,1.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,single,secondary,no,-578,no,no,unknown,9.0,may,115.0,1.0,-1.0,0.0,unknown,no,High Risk
32,admin.,single,secondary,no,-227,yes,yes,unknown,9.0,may,646.0,1.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,married,secondary,yes,-1,yes,no,unknown,9.0,may,653.0,1.0,-1.0,0.0,unknown,yes,High Risk
34,services,married,secondary,no,-68,yes,no,unknown,9.0,may,122.0,1.0,-1.0,0.0,unknown,no,High Risk
43,housemaid,married,primary,no,1342,yes,yes,unknown,9.0,may,46.0,2.0,-1.0,0.0,unknown,no,High Risk
31,services,married,secondary,no,238,yes,yes,unknown,9.0,may,156.0,2.0,-1.0,0.0,unknown,no,High Risk
46,technician,single,secondary,yes,-1124,yes,yes,unknown,9.0,may,206.0,2.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,secondary,no,1790,yes,yes,unknown,9.0,may,143.0,1.0,-1.0,0.0,unknown,no,High Risk
58,blue-collar,married,primary,no,-91,yes,no,unknown,9.0,may,164.0,5.0,-1.0,0.0,unknown,no,High Risk
36,blue-collar,married,secondary,no,-9,yes,no,unknown,9.0,may,137.0,3.0,-1.0,0.0,unknown,no,High Risk
31,admin.,married,secondary,no,27,no,yes,unknown,9.0,may,63.0,1.0,-1.0,0.0,unknown,no,High Risk
30,management,single,tertiary,no,1108,yes,yes,unknown,9.0,may,261.0,1.0,-1.0,0.0,unknown,no,High Risk
29,admin.,single,secondary,no,-53,yes,no,unknown,9.0,may,108.0,2.0,-1.0,0.0,unknown,no,High Risk
33,unemployed,married,secondary,no,-131,yes,yes,unknown,9.0,may,145.0,2.0,-1.0,0.0,unknown,no,High Risk
23,services,single,secondary,no,-39,yes,yes,unknown,9.0,may,142.0,2.0,-1.0,0.0,unknown,no,High Risk
55,services,married,secondary,no,186,yes,yes,unknown,9.0,may,241.0,1.0,-1.0,0.0,unknown,no,High Risk
39,retired,single,primary,no,-79,no,no,unknown,9.0,may,180.0,1.0,-1.0,0.0,unknown,no,High Risk
39,services,married,secondary,no,304,yes,yes,unknown,9.0,may,323.0,1.0,-1.0,0.0,unknown,no,High Risk
28,management,single,unknown,yes,101,yes,no,unknown,9.0,may,224.0,3.0,-1.0,0.0,unknown,no,High Risk
33,management,single,secondary,no,-665,yes,yes,unknown,9.0,may,188.0,1.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,secondary,yes,-331,yes,yes,unknown,9.0,may,342.0,1.0,-1.0,0.0,unknown,no,High Risk
53,management,married,secondary,no,-133,yes,no,unknown,9.0,may,126.0,2.0,-1.0,0.0,unknown,no,High Risk
33,services,married,tertiary,no,546,yes,yes,unknown,9.0,may,253.0,1.0,-1.0,0.0,unknown,no,High Risk
51,blue-collar,married,secondary,no,22,yes,yes,unknown,9.0,may,178.0,1.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,married,secondary,no,1329,yes,yes,unknown,9.0,may,134.0,1.0,-1.0,0.0,unknown,no,High Risk
39,services,married,unknown,no,-516,yes,no,unknown,9.0,may,86.0,2.0,-1.0,0.0,unknown,no,High Risk
38,technician,married,secondary,yes,9,yes,no,unknown,9.0,may,129.0,3.0,-1.0,0.0,unknown,no,High Risk
29,management,married,tertiary,no,-6,yes,no,unknown,9.0,may,324.0,1.0,-1.0,0.0,unknown,no,High Risk
28,blue-collar,single,secondary,no,-197,yes,no,unknown,9.0,may,2016.0,2.0,-1.0,0.0,unknown,yes,High Risk
53,blue-collar,married,secondary,no,-135,yes,no,unknown,9.0,may,193.0,2.0,-1.0,0.0,unknown,no,High Risk
28,blue-collar,single,secondary,no,7,yes,yes,unknown,9.0,may,125.0,3.0,-1.0,0.0,unknown,no,High Risk
41,admin.,married,secondary,no,442,yes,yes,unknown,9.0,may,344.0,2.0,-1.0,0.0,unknown,no,High Risk
32,technician,married,secondary,no,1118,yes,yes,unknown,9.0,may,128.0,2.0,-1.0,0.0,unknown,no,High Risk
28,technician,single,secondary,no,-125,yes,no,unknown,9.0,may,67.0,3.0,-1.0,0.0,unknown,no,High Risk
52,blue-collar,divorced,primary,no,-97,yes,yes,unknown,9.0,may,167.0,4.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,primary,no,1726,yes,yes,unknown,9.0,may,195.0,1.0,-1.0,0.0,unknown,no,High Risk
38,blue-collar,married,secondary,no,-388,yes,no,unknown,9.0,may,412.0,1.0,-1.0,0.0,unknown,no,High Risk
44,blue-collar,married,primary,no,-11,yes,no,unknown,9.0,may,13.0,1.0,-1.0,0.0,unknown,no,High Risk
34,admin.,married,secondary,no,-312,yes,no,unknown,9.0,may,232.0,1.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,married,secondary,no,-208,yes,yes,unknown,9.0,may,325.0,1.0,-1.0,0.0,unknown,no,High Risk
37,blue-collar,divorced,secondary,no,-175,yes,no,unknown,9.0,may,182.0,1.0,-1.0,0.0,unknown,no,High Risk
26,entrepreneur,married,tertiary,no,79,yes,yes,unknown,9.0,may,346.0,3.0,-1.0,0.0,unknown,no,High Risk
45,services,single,secondary,no,-139,yes,no,unknown,9.0,may,663.0,3.0,-1.0,0.0,unknown,no,High Risk
57,self-employed,married,tertiary,yes,-3313,yes,yes,unknown,9.0,may,153.0,1.0,-1.0,0.0,unknown,no,High Risk
23,services,single,secondary,no,105,yes,yes,unknown,9.0,may,305.0,2.0,-1.0,0.0,unknown,no,High Risk
35,management,single,tertiary,no,-202,yes,no,unknown,9.0,may,1461.0,2.0,-1.0,0.0,unknown,no,High Risk
38,technician,single,tertiary,no,-256,yes,no,unknown,9.0,may,116.0,1.0,-1.0,0.0,unknown,no,High Risk
27,self-employed,single,tertiary,no,-503,yes,no,unknown,9.0,may,98.0,3.0,-1.0,0.0,unknown,no,High Risk
44,blue-collar,married,primary,no,271,yes,yes,unknown,9.0,may,94.0,1.0,-1.0,0.0,unknown,no,High Risk
37,admin.,married,secondary,no,-356,no,yes,unknown,9.0,may,49.0,1.0,-1.0,0.0,unknown,no,High Risk
32,services,married,secondary,no,59,yes,yes,unknown,9.0,may,202.0,2.0,-1.0,0.0,unknown,no,High Risk
31,services,married,secondary,no,0,no,yes,unknown,9.0,may,81.0,6.0,-1.0,0.0,unknown,no,High Risk
